timestamp_open,timestamp_close,low,high,open,close,volume,volume_quote,trades,taker_buy_volume,taker_buy_quote,adx,rsi,macd,macd_signal,bb_upper,bb_middle,bb_lower,atr_prev,atr_last,ema_short,ema_long
1710777600000,1710791999999,540.23,558.71,552.78,548.92,456005.82,2.502862322308E8,495835,223678.1,1.2279324796251E8,75.34518283325967,40.75894296600032,-9.444869151187845,-5.777600748453484,628.0580659053585,585.1575,542.2569340946416,25.195693272606434,24.71600089599169,567.257073305881,580.3957598514256
1710792000000,1710806399999,548.88,558.32,548.92,555.66,154076.21,8.533915983864E7,195563,73150.19,4.051436298194E7,73.64887108583558,42.428827275140435,-8.311539950945757,-4.479711347941806,627.4621075853926,583.088,538.7138924146074,26.685576041271652,25.45374918118082,564.8967667288564,576.734201479587
1710806400000,1710820799999,523.05,560.97,555.66,534.4,574927.77,3.0916827155464E8,581885,270970.69,1.4577022576853E8,76.93114464702107,37.927566544012464,-13.33684787868583,-9.445670799115751,628.538770456014,579.9359999999999,531.3332295439858,24.768475026334208,25.707869667310337,558.8697978165345,576.836416946529
1710820800000,1710835199999,512.55,537.0,534.4,529.85,567734.53,2.9876597948558E8,548202,280304.22,1.4759553353981E8,62.692663740007006,33.665347436047966,-12.548708870439327,-7.354594133282028,621.6198725501021,574.778,527.936127449898,28.46307948439385,28.17643094979429,553.0043945984457,570.6072897589346
1710835200000,1710849599999,498.0,529.91,529.9,513.99,781117.88,3.9891698798206E8,704848,370651.65,1.8927083323265E8,82.13310886332843,29.943838086224446,-15.063735682355968,-8.819060077997905,620.3414167606677,569.847,519.3525832393323,24.039695891475386,24.601860470655716,545.1997627363181,566.3349994204492
1710849600000,1710863999999,509.45,530.92,514.0,529.78,536766.02,2.7817010866181E8,514972,267142.48,1.3848725528819E8,62.98208271138842,40.27536082094596,-15.681859745323436,-10.212961353559336,614.4724263998423,565.585,516.6975736001577,27.921598195622025,27.460769753077596,542.1162937593823,563.6488539678104
1710864000000,1710878399999,526.45,538.75,529.79,532.42,339088.98,1.8054478244699E8,337624,160730.53,8.559501109655E7,9.294905778409293,40.01836260544235,-17.47750095795743,-13.539905877261543,608.3934650377261,561.7575,515.121534962274,26.654749351267164,25.629410111890937,540.2194985269198,563.2351903072564
1710878400000,1710892799999,501.6,533.65,532.47,507.96,372705.27,1.917541530167E8,362044,185201.82,9.5319174193E7,30.88621167885814,34.02129639907933,-19.245733277730665,-14.733090878714975,605.514229202034,557.0705,508.62677079796606,23.719424023554158,24.314465164728862,533.76877752421,559.1934604538633
1710892800000,1710907199999,506.25,523.01,507.97,512.62,358848.18,1.845152421178E8,362302,179735.07,9.244256557011E7,70.94148439089639,26.952760792882486,-24.34710726830133,-21.400341271394158,603.9403175788909,553.496,503.0516824211091,28.793053233932344,27.933549431508606,529.6465257478773,560.5527012329775
1710907200000,1710921599999,500.29,534.3,512.62,532.29,427435.23,2.1995855363833E8,411946,203876.22,1.049197211376E8,65.24643237506126,40.25237303240503,-20.36289778702519,-18.471831457254485,601.3257928852529,551.2684999999999,501.2112071147469,24.787874478139493,25.446597729700958,530.1135653815014,555.701051826624
1710921600000,1710935999999,522.5,536.33,532.28,533.85,330318.76,1.7494613474465E8,301979,167841.24,8.888637843115E7,35.945088697103316,41.342259018775074,-19.267773182644532,-18.952473767656624,596.1744977212585,548.5605,500.94650227874166,22.0562940162493,21.468701586517206,530.8681360832643,554.4082916458002
1710936000000,1710950399999,515.8,539.88,533.84,516.95,380942.41,2.0154350988631E8,365625,177009.66,9.36356692422E7,39.91439946250285,36.196550411298304,-18.552258345736504,-18.06546118526003,595.6315326188434,546.4115,497.1914673811567,23.2108974355666,23.272976190168986,528.0662238635898,550.815632704701
