timestamp_open,timestamp_close,low,high,open,close,volume,volume_quote,trades,taker_buy_volume,taker_buy_quote,adx,rsi,macd,macd_signal,bb_upper,bb_middle,bb_lower,atr_prev,atr_last,ema_short,ema_long
1710777600000,1710791999999,3454.72,3568.0,3528.17,3482.09,644795.749,2.25838208822252E9,1084443,308118.366,1.07940661711117E9,70.76159179973838,35.464259804650354,-59.2629880962495,-54.72974167624489,3785.7733106645856,3625.9565000000002,3466.139689335415,113.64085813840246,113.615082557088,3576.572816533474,3650.5992625023146
1710792000000,1710806399999,3482.09,3550.0,3482.09,3523.43,278389.741,9.8049037077977E8,470948,144264.191,5.0810543168305E8,77.35787296930475,36.81369686852366,-53.13845811527972,-46.6058890923657,3780.285505178812,3617.531,3454.776494821188,117.30646782141048,113.77814869130974,3565.7673873793697,3633.2673099137137
1710806400000,1710820799999,3363.51,3551.99,3523.44,3421.68,1083876.271,3.71585076473338E9,1464950,509181.898,1.74620039474271E9,79.50804040563428,31.4012138925456,-73.46542221506388,-64.66388975921608,3784.0878990153788,3604.1149999999993,3424.14210098462,103.44728797705463,109.52105312155074,3537.2373622402542,3630.453215601834
1710820800000,1710835199999,3306.45,3430.69,3421.68,3361.6,838583.864,2.82396859335686E9,1263541,405886.942,1.36713039031966E9,63.04650184640535,24.12752977343824,-64.03816787732967,-43.177395778422216,3781.7018986846465,3584.9450000000006,3388.1881013153547,141.75559666165816,140.50448261439686,3501.6258661171755,3588.885600120399
1710835200000,1710849599999,3205.03,3361.66,3361.6,3278.91,1501516.445,4.89230182455248E9,1949478,717847.801,2.33875882626905E9,83.10189102819356,22.710233138224254,-82.73136716406589,-55.25508709983409,3786.9656836919326,3561.9700000000003,3336.974316308068,111.0957148798583,114.34816381701128,3457.177110000252,3570.148147657295
1710849600000,1710863999999,3225.0,3327.39,3278.91,3304.63,940414.205,3.08223108510167E9,1394674,460479.907,1.5093162863025E9,22.040253127465053,28.284436275344902,-83.47053162999646,-52.479016548914984,3775.3192417790647,3540.032,3304.7447582209356,125.54149772386508,123.88781931501758,3426.4769195058666,3541.9462013881407
1710864000000,1710878399999,3282.0,3363.27,3304.63,3335.56,695769.542,2.31254270520086E9,1028423,355336.89,1.181083152008E9,1.0561612079235905,33.28365367558962,-86.96811414381455,-59.240785012031594,3762.0693411844873,3522.0480000000002,3282.026658815513,104.04623148601489,102.4193578084424,3408.290452843853,3526.520428819564
1710878400000,1710892799999,3153.0,3341.25,3335.55,3161.0,834165.126,2.69458674105243E9,1159237,394670.186,1.2751074640277E9,33.72226663390608,27.075757811035274,-102.50964252535414,-67.63579274177961,3771.5011346838346,3496.0235000000002,3220.545865316166,114.46261984327529,119.73314699732705,3358.8264989848576,3499.1825500778086
1710892800000,1710907199999,3154.14,3266.31,3160.99,3162.24,900044.125,2.88320352491345E9,1265610,430452.065,1.37891922255539E9,1.1626148883271343,23.54222558782085,-120.33906235476024,-85.51253300994487,3780.4784061607197,3473.9849999999997,3167.4915938392796,119.15293775866975,118.65415649019333,3319.675426488083,3481.6599396740917
1710907200000,1710921599999,3055.0,3228.03,3162.28,3219.73,1325402.808,4.15706504344183E9,1615331,646554.269,2.03008680565416E9,90.22433305203515,31.233560222916438,-121.91469546237704,-91.91396897284389,3783.345357672622,3458.6924999999997,3134.0396423273774,105.18546148795639,110.03149995310235,3299.6664241375884,3461.366742296959
1710921600000,1710935999999,3207.02,3298.92,3219.73,3294.54,635863.145,2.06246854381994E9,981438,321227.597,1.04223667563979E9,41.01516640369914,38.62581472912745,-117.07530829700727,-97.610486110421,3772.3126322049616,3444.7009999999987,3117.0893677950357,109.10630143740556,107.8772799061623,3298.656190436525,3449.6825106142824
1710936000000,1710950399999,3277.0,3399.58,3294.55,3295.09,1393414.016,4.65672348327239E9,1611330,667244.466,2.23044164117196E9,39.333905958401,39.18158042767526,-105.51149793434297,-92.76827833812966,3769.3693740908484,3435.738999999999,3102.10862590915,111.75997740593395,112.53283616265296,3297.797427903684,3431.7212486043754
