timestamp_open,timestamp_close,low,high,open,close,volume,volume_quote,trades,taker_buy_volume,taker_buy_quote,adx,rsi,macd,macd_signal,bb_upper,bb_middle,bb_lower,atr_prev,atr_last,ema_short,ema_long
1710442800000,1710444599999,0.17025,0.17434,0.17293,0.17062,4.39538577E8,7.582140907549E7,156476,2.14251904E8,3.697000619034E7,27.892652225329083,40.296934539801214,-0.0035215261426058686,-0.002993944931137503,0.1896285935751369,0.1790595,0.16849040642486313,0.005109178314731169,0.005036379863678942,0.17489154447936148,0.17940792123989077
1710444600000,1710446399999,0.16392,0.17169,0.17062,0.16993,1.068226605E9,1.8012994462555E8,359135,4.75594278E8,8.029843760311E7,16.436141815452622,36.45956831360605,-0.0031932159100623303,-0.0024415768837528604,0.18906251157513965,0.1782635,0.16746448842486034,0.005357847144556643,0.005530143777088312,0.17388581650689147,0.17810555716859022
1710446400000,1710448199999,0.1696,0.17519,0.16993,0.17479,3.87521266E8,6.692650246085E7,139629,2.09450739E8,3.618166795318E7,67.39334757486613,45.90202053310777,-0.003284185684108154,-0.002956895452887169,0.18776378849356004,0.1776525,0.16754121150643994,0.00502990932538106,0.005069915802139556,0.17407451122334067,0.1782114849271887
1710448200000,1710449999999,0.1743,0.17632,0.17479,0.17503,2.58801865E8,4.537156651458E7,92194,1.26535228E8,2.21862731966E7,11.597975396732208,46.21110368764859,-0.002938618652367664,-0.002850534883945332,0.1869920137489032,0.1772185,0.1674449862510968,0.005033848741358155,0.004818573831261144,0.17426328179646977,0.1778717140188942
1710450000000,1710451799999,0.17407,0.17674,0.17502,0.17517,2.02956322E8,3.560013895248E7,79107,9.9601929E7,1.747174699745E7,45.4440488163241,46.21309152691712,-0.0026079434561876447,-0.0026993113895558253,0.1866221244373878,0.1769435,0.16726487556261221,0.0049847959374710775,0.0048194533705088576,0.17444229825497307,0.17756748169639933
1710451800000,1710453599999,0.17493,0.17708,0.17516,0.1768,8.5900307E7,1.51103935668E7,37986,4.3540972E7,7660455.94455,19.225380237712756,45.39031428171014,-0.002849662527003638,-0.0033642865444073753,0.18586503462447532,0.17662300000000003,0.16738096537552474,0.004976266678254077,0.004774390486950214,0.17492822482123185,0.17815419159609702
1710453600000,1710455399999,0.17666,0.17971,0.1768,0.17835,2.40907505E8,4.299463217979E7,81991,1.2031359E8,2.146944771991E7,31.704526830143624,42.5280056266612,-0.0019312365164573242,-0.0025708196640325904,0.18507182480025855,0.17635900000000002,0.16764617519974148,0.004879455403139512,0.004748780017200975,0.17560109506169916,0.17765492921984072
1710455400000,1710457199999,0.17684,0.17844,0.17835,0.17706,1.23666946E8,2.195502787229E7,44980,5.9495751E7,1.056538432715E7,14.768805099391699,46.948626919940054,-0.001823345042936353,-0.002576049470010778,0.18339512342177494,0.1759055,0.16841587657822504,0.004278340093965316,0.0040870300872535075,0.1758963819342362,0.17776769443475895
1710457200000,1710458999999,0.17655,0.17804,0.17706,0.17745,9.8006152E7,1.738469703874E7,40421,4.4402203E7,7876614.98911,57.11922519552506,45.28717582659874,-0.0011648820018992645,-0.0018536507956543207,0.18118474014490324,0.17544849999999995,0.16971225985509666,0.004334795113490955,0.004131595462527315,0.17619713190937714,0.17729799569309848
1710459000000,1710460799999,0.17721,0.17853,0.17745,0.17742,1.11105711E8,1.976199908581E7,38677,5.8135444E7,1.034289864676E7,35.480323406169525,51.422398712416886,-6.044197710068644E-4,-0.0011983190908969718,0.18099307333760664,0.175382,0.16977092666239338,0.0042884087702725355,0.0040763795723959256,0.17643251769127263,0.17689601968718816
1710460800000,1710462599999,0.17701,0.18015,0.17741,0.18004,2.04354597E8,3.652057201659E7,79062,1.08463543E8,1.93879414799E7,62.64006882465248,53.80110366338008,-5.710425609748437E-4,-0.0014116575906897607,0.18079373679353952,0.1753395,0.1698852632064605,0.0038395914777006436,0.0037896206578648833,0.17716169083197267,0.1774723195978398
1710462600000,1710464399999,0.17883,0.18155,0.18004,0.17953,2.17400567E8,3.913837831785E7,71552,1.12812801E8,2.031470241453E7,20.788628642357477,51.851737795971765,-3.703724314430834E-4,-0.0012594215818429858,0.18111566008140678,0.175438,0.16976033991859324,0.003640648015506924,0.0035748874429707153,0.17763662203768874,0.17768152510916962
1710464400000,1710466199999,0.17932,0.18165,0.17952,0.17964,1.9805701E8,3.571840400036E7,65787,9.3993492E7,1.695402886185E7,21.804017658349547,47.909463091459386,-4.6268435490925963E-4,-0.0014335326067093593,0.18163260031816122,0.1756765,0.1697203996818388,0.0038508788646023024,0.0037422446599878526,0.17804485341652357,0.17816460173282586
1710466200000,1710467999999,0.17766,0.18045,0.17963,0.17831,2.06004691E8,3.684298593853E7,64049,8.4363566E7,1.5094552896E7,38.5248185484184,39.09529096005823,-4.361198242412989E-4,-0.0012954064087423397,0.18186542242493725,0.17594700000000002,0.1700285775750628,0.0038441733100222455,0.003768875216449228,0.17809927299791142,0.17823756478619054
1710468000000,1710469799999,0.17485,0.1796,0.17832,0.17494,3.44027963E8,6.094688550596E7,101782,1.4112553E8,2.501514469009E7,43.254575888039085,43.44660913652342,3.260449225636064E-4,7.460962023274754E-5,0.18155532122660106,0.1761715,0.17078767877339895,0.005142559792297356,0.005114519807133258,0.1774437234522647,0.17693331889969752
1710469800000,1710471599999,0.16755,0.17541,0.17493,0.1712,9.69907478E8,1.6662647212443E8,316900,4.62616269E8,7.945415155402E7,42.1204589181878,36.1010987263465,-4.4300307669956074E-4,-3.1435336969042846E-4,0.18159673255748104,0.1758475,0.17009826744251894,0.003662428577412521,0.003962255107597341,0.17620144651494668,0.17679796038538068
1710471600000,1710473399999,0.15911,0.17313,0.17121,0.1643,1.07073696E9,1.7846909644019E8,383745,4.77083213E8,7.96957526865E7,27.22880327911028,29.025013538167556,-9.648791982655169E-4,-2.9185302825767757E-7,0.18296489531464546,0.175323,0.16768110468535455,0.004145726677659249,0.004851031914969302,0.17381109290450905,0.17542196366853766
1710473400000,1710475199999,0.1642,0.16884,0.16429,0.16702,5.13155492E8,8.557168739333E7,216395,2.55531179E8,4.261097321487E7,4.7826501674663415,36.55330972061853,-0.0011579346305680416,1.269809054562041E-4,0.18315888243209094,0.1747925,0.16642611756790904,0.004745966998780005,0.004738397927438576,0.17244474429747034,0.17443590324474254
1710475200000,1710476999999,0.16386,0.16782,0.16702,0.16629,3.80478467E8,6.319058204723E7,154279,1.85031799E8,3.074569132829E7,6.582514909032705,39.281293274768394,-0.001388853641452359,8.657927063398293E-5,0.18348484113391456,0.174342,0.16519915886608544,0.004716444064354245,0.004662412345471799,0.17120784147831467,0.17356615552968896
1710477000000,1710478799999,0.16149,0.16678,0.16629,0.1631,4.7627325E8,7.796190958912E7,173947,2.16354298E8,3.541397095842E7,35.06443179499594,36.34853481469269,-0.0017106774097788713,5.391723539947634E-5,0.18421821732665133,0.1738495,0.16348078267334865,0.004540097965430527,0.004593662396471204,0.1695788685120066,0.1724596404283818
1710478800000,1710480599999,0.16295,0.16643,0.1631,0.16425,2.54553006E8,4.200274726815E7,107080,1.35988659E8,2.244322700424E7,54.820870957053515,33.12059582334503,-0.002985971516659941,-0.0015184224109844667,0.18464174596955577,0.173531,0.16242025403044422,0.005224051893606988,0.005099476758349346,0.1685349461437948,0.172829027667502
1710480600000,1710482399999,0.16233,0.16572,0.16426,0.16357,2.362368E8,3.875347870983E7,93574,1.15466352E8,1.894591008175E7,67.73394318234382,31.383429142060564,-0.002912017533884065,-0.001411663443951767,0.18505762088882544,0.173213,0.16136837911117458,0.00436088607886936,0.004291537073235834,0.16753322242598914,0.1717524406687997
1710482400000,1710484199999,0.16345,0.1687,0.16356,0.16803,2.60450826E8,4.326854847812E7,102361,1.41679715E8,2.354436618883E7,16.37840297483638,42.37819015849519,-0.003108036835234085,-0.0021297469444158156,0.1849046874439862,0.17287499999999997,0.16084531255601375,0.004515780103311499,0.004568224381646392,0.16764116131411058,0.17186067733217814
