low,high,open,close,volume,macd,macd_hist,macd_signal,adx,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,rsi,atr,ema_short,ema_long
162.105,165.487,165.277,162.486,1028555.0,,,,,,,,,,,,,
159.288,165.454,162.486,162.661,2374714.0,,,,,,,,,,,,,
162.226,167.979,162.627,167.503,1028303.0,,,,,,,,,,,,,
167.13,169.423,167.5,168.548,745840.0,,,,,,,,,,,,,
167.6,170.568,168.55,169.111,651135.0,,,,,,,,,,,,,
168.361,169.634,169.112,169.199,198517.0,,,,,,,,,,,,,
169.154,174.0,169.2,173.371,972698.0,,,,,,,,,,,,,
172.375,173.832,173.371,173.12,500725.0,,,,,,,,,,,,,
172.64,175.63,173.12,174.877,794346.0,,,,,,,,,,,,168.98622222222218,
174.752,178.7,174.876,176.851,1072824.0,,,,,,,,,,,,170.55917777777776,
176.363,179.825,176.852,178.928,1191764.0,,,,,,,,,,,,172.23294222222222,
178.27,179.977,178.924,179.706,772044.0,,,,,,,,,,,,173.72755377777779,
179.122,185.0,179.712,184.27,1501457.0,,,,,,,,,,,,175.83604302222224,
183.635,187.088,184.27,184.138,1661307.0,,,,,,,,,,,,177.4964344177778,
180.754,185.9,184.137,180.861,1496715.0,,,,,,,,,,79.46076233759221,3.689351192182458,178.16934753422225,
175.0,181.621,180.843,179.687,3574971.0,,,,,,,,,,74.04303048875559,4.001439850677307,178.47287802737782,
169.227,182.424,179.687,173.904,3343032.0,,,,,,,,,,54.3758994618832,4.947225663969108,177.55910242190225,
172.789,180.0,173.956,176.212,2451314.0,,,,,,,,,,59.050772633121476,5.1729667239132935,177.2896819375218,
171.351,177.799,176.196,176.783,1785543.0,,,,,,,,,,60.13897329379287,5.296613614918245,177.18834555001746,
172.311,177.079,176.786,173.403,1466714.0,,,,,,,,,,51.42694504205594,5.24662805967461,176.43127644001396,
173.298,179.118,173.404,177.734,1434293.0,,,,,186.0634517286593,175.04335,164.02324827134072,12.591282934952151,0.6220791815833515,59.51918387694628,5.299620181007415,176.6918211520112,
173.242,178.568,177.734,174.316,1287188.0,,,,,185.08789376017037,175.6261,166.16430623982964,10.774928965763477,0.43076894121731435,52.13695517149416,5.302008123031732,176.21665692160894,
173.35,179.944,174.317,178.996,1132676.0,,,,,184.9915943934584,176.20075,167.4099056065416,9.978214500742363,0.6589864337764904,59.537183441668546,5.41677007919956,176.77252553728718,
178.205,182.181,178.996,179.389,1366541.0,,,,,184.89287628430552,176.74280000000002,168.59272371569452,9.222527066794799,0.6623420387546401,60.09514200037323,5.290981163271484,177.29582042982975,
173.88,179.47,179.395,175.483,1036609.0,,,,,184.45641619741286,177.0614,169.66638380258712,8.353052892852844,0.3932794764836224,52.36618112082033,5.3166794766325145,176.9332563438638,
174.925,179.912,175.483,176.253,1212548.0,,,,,183.89143824653297,177.41410000000002,170.93676175346707,7.301943020913164,0.4103721346788149,53.632203466124025,5.288751457533674,176.79720507509106,174.915
173.403,177.43,176.256,173.552,1112947.0,1.2552470771860555,,,,183.87833511818204,177.42315000000002,170.967964881818,7.276598480166782,0.20015189889006105,48.73871481354544,5.183266429902253,176.14816406007284,174.81403703703702
167.015,174.319,173.564,167.428,2295800.0,0.4729326065162809,,,11.96943976266738,184.72950586800494,177.13855,169.54759413199508,8.570642435545425,-0.1396131244109158,39.85873902320406,5.358431762040903,174.4041312480583,174.2669231824417
164.675,171.498,167.433,169.753,3847194.0,0.0400887037805262,,,14.47745538239926,185.0827405583819,176.88235,168.68195944161812,9.272141124744083,0.06530424074052923,44.02819577664712,5.478064030499718,173.47390499844664,173.93255850226083
168.156,174.285,169.753,173.182,1754253.0,-0.025952401824753224,,,15.32532779466063,185.0565378935677,176.6989,168.3412621064323,9.45975090231767,0.28959964257923054,49.58005589187107,5.530695520410293,173.41552399875732,173.87696157616745
170.724,173.304,173.181,172.251,1048290.0,-0.15166606118131654,,,16.06281961202493,184.87194563765766,176.36505,167.85815436234233,9.646917728492877,0.25819322492988894,48.182636866721886,5.294344719116324,173.18261919900587,173.7565199779328
169.779,172.807,172.258,169.968,666266.0,-0.43055093889734053,,,16.97702702303156,184.67423136103795,175.87815,167.08206863896206,10.002472008078263,0.16404642263889824,44.84474607977846,5.114371072026445,172.5396953592047,173.4758888684563
166.118,170.799,169.97,167.002,1265538.0,-0.8807479121632298,,,18.698293698993126,183.736090926142,175.01475,166.293409073858,9.966406747022186,0.040623966666527095,40.88227144518994,5.0802290116353195,171.43215628736377,172.99634154486697
