low,high,open,close,volume,macd,macd_hist,macd_signal,adx,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,rsi,atr,ema_short,ema_long
0.6427,0.6681,0.6608,0.6497,128010613.0,,,,,,,,,,,,,
0.6496,0.667,0.6497,0.661,71104035.0,,,,,,,,,,,,,
0.6201,0.6668,0.661,0.6356,239496780.0,,,,,,,,,,,,,
0.6004,0.6384,0.6356,0.627,259449436.0,,,,,,,,,,,,,
0.5916,0.6272,0.627,0.6176,303332291.0,,,,,,,,,,,,,
0.6079,0.6292,0.6176,0.6269,204285066.0,,,,,,,,,,,,,
0.6113,0.6301,0.6269,0.616,143289112.0,,,,,,,,,,,,,
0.58,0.6178,0.616,0.5866,179001228.0,,,,,,,,,,,,,
0.5843,0.6057,0.5866,0.5888,171272597.0,,,,,,,,,,,,0.6232444444444445,
0.5691,0.612,0.5889,0.6095,229445778.0,,,,,,,,,,,,0.6204955555555556,
0.6011,0.6146,0.6095,0.6116,112153941.0,,,,,,,,,,,,0.6187164444444445,
0.597,0.6165,0.6116,0.5991,141722209.0,,,,,,,,,,,,0.6147931555555556,
0.5757,0.6348,0.5991,0.6321,267946870.0,,,,,,,,,,,,0.6182545244444445,
0.6291,0.6445,0.6322,0.6399,118763620.0,,,,,,,,,,,,0.6225836195555556,
0.633,0.6464,0.6398,0.636,100233762.0,,,,,,,,,,52.490035824336914,0.027776800729242764,0.6252668956444445,
0.6208,0.6393,0.636,0.6314,111534477.0,,,,,,,,,,50.37866744278662,0.026789238956156876,0.6264935165155556,
0.6283,0.6384,0.6314,0.6326,77761626.0,,,,,,,,,,50.93314435845715,0.025072709980971754,0.6277148132124446,
0.6287,0.6386,0.6326,0.6364,120104481.0,,,,,,,,,,52.73428774529476,0.023559704210557565,0.6294518505699557,
0.6182,0.649,0.6363,0.633,177928993.0,,,,,,,,,,50.93277474572058,0.02426183495577893,0.6301614804559645,
0.6246,0.6414,0.6329,0.6323,75327500.0,,,,,,,,,,50.549889761390745,0.0235562459340912,0.6305891843647716,
0.6206,0.6356,0.6324,0.6349,81606544.0,,,,,0.65979269212371,0.624415,0.5890373078762902,11.331467733385614,0.6481866024970717,51.993438947019456,0.02276546146976011,0.6314513474918173,
0.6322,0.643,0.6349,0.6403,55617570.0,,,,,0.6554747098444588,0.6233799999999999,0.5912852901555411,10.296996966363643,0.7635948429195925,54.9358325593161,0.021682329387163312,0.6332210779934538,
0.6164,0.6431,0.6402,0.6191,91202808.0,,,,,0.6541958896840782,0.622555,0.5909141103159218,10.164849590503069,0.4454029258580148,43.62980108569056,0.022128026999663947,0.6303968623947631,
0.5989,0.625,0.6191,0.6183,204298774.0,,,,,0.6537436999732796,0.62212,0.5904963000267204,10.166430905059997,0.43960226027903526,43.267925435429326,0.022474806950900466,0.6279774899158105,
0.6079,0.6185,0.6184,0.6133,96296589.0,,,,,0.6537066650507485,0.6219049999999999,0.5901033349492514,10.227177800708647,0.36470834174455546,40.98014510855813,0.02145426084261953,0.6250419919326484,
0.6001,0.6158,0.6133,0.6152,74408766.0,,,,,0.6531630274942569,0.62132,0.589476972505743,10.2501215136345,0.4039036096504362,42.230167061263934,0.0209668022105145,0.6230735935461188,0.624776923076923
0.6106,0.6265,0.6151,0.6173,73717673.0,-0.0009285716978700842,,,,0.6531896081566807,0.621385,0.5895803918433192,10.23668358801089,0.43577974644624057,43.650722642357024,0.020543207081705376,0.6219188748368951,0.6242230769230769
0.6168,0.6316,0.6173,0.6282,53263632.0,-0.0004684670886426767,,,67.48254725018316,0.6510605992868429,0.623465,0.5958694007131572,8.852333101887949,0.5857926648155365,50.4600549108333,0.020068837839763497,0.6231750998695161,0.6245176638176638
0.6249,0.6326,0.6281,0.6308,47500635.0,0.00010475979424084958,,,65.24734631479453,0.648243295791351,0.625565,0.6028867042086491,7.250500201050552,0.6154187256433201,51.951567532585216,0.019058497665356767,0.6247000798956129,0.6249830220533924
0.6293,0.6398,0.6308,0.6336,78703897.0,0.0007760371549702105,,,62.14342238504076,0.6484446949228819,0.6267699999999999,0.605095305077118,6.916315370193848,0.6575570042462208,53.57268450074528,0.018366499520178648,0.6264800639164904,0.6256213167161041
0.6292,0.6359,0.6335,0.6305,45584901.0,0.0010458295355419978,,,59.451123269021906,0.6482814070756174,0.627715,0.6071485929243826,6.552784966303947,0.5677074996561187,51.5009288343344,0.017432012552337752,0.6272840511331923,0.6259827006630594
0.6226,0.634,0.6306,0.6235,41251033.0,0.0006868824885764013,,,57.57471496696914,0.6449603892308426,0.628935,0.6129096107691574,5.096039886742707,0.33042533564365123,47.07404921098755,0.016953001884110964,0.6265272409065539,0.6257987969102402
0.6227,0.6363,0.6236,0.6276,47579720.0,0.0007248939761266282,,,55.55305174548011,0.6446775796537861,0.62871,0.6127424203462138,5.079473733131697,0.465242070994249,49.79606660327722,0.016688843982930395,0.6267417927252431,0.6259322193613336
0.625,0.6393,0.6276,0.6382,50875674.0,0.001591998201687428,0.00124301436236951,0.0003489838393179179,53.289470188167975,0.6443699515718533,0.628625,0.6128800484281467,5.009330386749904,0.8040657177096974,56.084554278206625,0.016502018761317058,0.6290334341801945,0.6268409438530866
0.6345,0.6413,0.6382,0.6364,58034264.0,0.0021096211909251705,0.0014085098812858022,0.0007011113096393684,50.96472948908586,0.6444283424850379,0.6286449999999999,0.6128616575149619,5.021384878600161,0.7456703960948549,54.82861945197203,0.015748358241843653,0.6305067473441557,0.6275490220861913
