low,high,open,close,volume,macd,macd_hist,macd_signal,adx,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,rsi,atr,ema_short,ema_long
55.358,55.757,55.647,55.639,186162.0,,,,,,,,,,,,,
55.618,56.595,55.636,56.267,206699.0,,,,,,,,,,,,,
55.668,56.466,56.268,55.903,165903.0,,,,,,,,,,,,,
55.0,56.04,55.903,55.106,388579.0,,,,,,,,,,,,,
54.26,55.228,55.118,54.844,510679.0,,,,,,,,,,,,,
53.681,54.921,54.844,54.423,671167.0,,,,,,,,,,,,,
54.12,55.0,54.422,54.566,367086.0,,,,,,,,,,,,,
54.467,55.112,54.566,54.672,278056.0,,,,,,,,,,,,,
53.689,54.734,54.672,54.055,302768.0,,,,,,,,,,,,55.05277777777778,
53.768,54.439,54.063,54.318,295106.0,,,,,,,,,,,,54.90582222222223,
54.181,54.844,54.318,54.422,201306.0,,,,,,,,,,,,54.80905777777778,
52.853,54.421,54.421,53.067,570141.0,,,,,,,,,,,,54.46064622222223,
52.78,53.543,53.066,53.39,392778.0,,,,,,,,,,,,54.24651697777779,
53.168,53.724,53.39,53.203,319581.0,,,,,,,,,,,,54.037813582222235,
52.642,53.543,53.204,52.934,264100.0,,,,,,,,,,24.940291759960875,0.894605306397937,53.81705086577779,
52.6,53.391,52.933,52.612,259352.0,,,,,,,,,,22.795454074470754,0.8835760040475127,53.576040692622236,
52.478,53.797,52.617,53.635,320686.0,,,,,,,,,,40.34744536089931,0.9283604251650254,53.587832554097794,
53.635,54.107,53.639,54.046,261791.0,,,,,,,,,,45.68961051799844,0.8828526709451607,53.67946604327824,
53.681,54.3,54.034,53.854,194114.0,,,,,,,,,,43.71986046587679,0.8572654466290615,53.714372834622594,
53.38,53.86,53.854,53.426,167648.0,,,,,,,,,,39.61943291011573,0.8215913317523413,53.65669826769808,
53.287,53.677,53.433,53.394,102268.0,,,,,55.97741678843607,54.10685000000001,52.23628321156395,6.914343704858285,0.3094561486906305,39.322483675861875,0.7817028429549506,53.60415861415847,
53.106,53.705,53.399,53.609,107395.0,,,,,55.569159011383775,53.97395,52.37874098861623,5.911033049772242,0.38561060105740547,42.443809878479975,0.7651642989726496,53.60512689132678,
53.037,53.606,53.604,53.144,117710.0,,,,,55.20058330636132,53.836,52.47141669363868,5.06940822632186,0.24644274307985325,37.90252560505449,0.7480063638439037,53.51290151306143,
52.938,53.329,53.145,53.228,96668.0,,,,,54.99835298407606,53.74210000000001,52.48584701592396,4.675116841642023,0.295383570619688,39.16872546304181,0.716837307701165,53.45592121044915,
52.684,53.312,53.224,52.757,135020.0,,,,,54.85671002805669,53.63775,52.418789971943305,4.5451572001312215,0.13872892476871415,34.87469566150719,0.7092024409602193,53.316136968359324,
51.792,52.781,52.759,52.441,561785.0,,,,,54.80738910241624,53.53865,52.269910897583756,4.7395259402926335,0.06742485594178386,32.315042046400606,0.7329048310892299,53.14110957468746,53.9598076923077
51.961,52.537,52.43,52.071,230926.0,-0.7146094181979947,,,,54.743245086875476,53.4139,52.08455491312452,4.977524902227613,-0.005098342506527969,29.57766868430771,0.7197872631687592,52.92708765974997,53.81989601139602
51.51,52.424,52.064,51.569,259226.0,-0.7842281638857358,,,42.32613386090368,54.68529840436627,53.25875,51.83220159563373,5.357048013204487,-0.09225119695487949,26.320033642929705,0.7358285703052481,52.65547012779998,53.65316297351483
50.522,51.63,51.57,50.862,668261.0,-0.886234552514189,,,45.13181530776934,54.81815996405011,53.0991,51.38004003594989,6.474911868751487,-0.15067538270433092,22.552675270242318,0.7662291424574814,52.29677610223999,53.446410160661884
50.824,52.1,50.869,51.678,431043.0,-0.8909605316103892,,,45.821960191606124,54.696907145319955,52.9671,51.23729285468005,6.531628672590919,0.12738620791118097,34.25034605089148,0.8074467137741385,52.17302088179199,53.31541681542767
51.548,52.549,51.68,52.408,367606.0,-0.8262762071802356,,,45.01195813187654,54.47600944331224,52.8664,51.256790556687754,6.089347651106353,0.3576052091690315,42.60258133472742,0.8229503379116103,52.22001670543359,53.24820075502562
52.325,52.938,52.415,52.832,212687.0,-0.7323579905220683,,,43.235131320098446,54.4616593061336,52.85465000000001,51.247640693866416,6.080862539563088,0.4929527477179019,46.82755096997576,0.8062778839362776,52.34241336434688,53.217371069468165
52.746,53.268,52.833,53.048,199005.0,-0.6331986129064475,,,40.855093312213974,54.42860819818131,52.83755,51.24649180181869,6.022452586016225,0.5661352300753552,48.89149075230887,0.7838817589807525,52.48353069147751,53.20482506432238
53.033,53.415,53.048,53.109,194889.0,-0.5434276063653627,0.1985459574610723,-0.741973563826435,38.40376582692489,54.420113087833876,52.83284999999999,51.24558691216611,6.008621862473377,0.5869893598977555,49.487794389140156,0.7524516408062565,52.60862455318201,53.19772691140961
52.56,53.315,53.11,53.253,204627.0,-0.4554141099999498,0.2292475630611882,-0.684661673061138,36.990591715754455,54.44618706643067,52.848800000000004,51.25141293356934,6.045121427281842,0.6265191162788035,50.94289655446863,0.7526495993714797,52.737499642545615,53.20182121426816
52.911,53.38,53.257,52.94,131853.0,-0.40623642355981104,0.22274019960106162,-0.6289766231608727,35.57230459539447,54.45925716334137,52.865199999999994,51.27114283665862,6.030648378673969,0.5234621448089137,47.72473939591578,0.7307523796015235,52.7779997140365,53.18242705024829
52.901,53.473,52.937,53.406,63211.0,-0.3259036330604488,0.24245839208033915,-0.5683620251407879,34.07266737490752,54.42870026905613,52.853750000000005,51.27879973094388,5.959653833667901,0.6753229961765587,52.53253419116752,0.7185672947436265,52.9035997712292,53.19898800948916
53.179,53.596,53.406,53.585,63581.0,-0.2449716332896017,0.25871231348094903,-0.5036839467705507,32.420105318704145,54.34760356977626,52.8307,51.31379643022374,5.742507934879761,0.7486314934677284,54.27226171960351,0.6955430533695988,53.039879816983365,53.227581490267745
53.57,53.972,53.586,53.865,173640.0,-0.1564354895000264,0.2777987658164195,-0.4342342553164459,30.056738595140185,54.349644530416896,52.83125,51.3128554695831,5.748092390079352,0.8404088921856735,56.93136946851279,0.673241177518725,53.20490385358669,53.27479767617384
53.82,54.37,53.866,54.209,202500.0,-0.05784522881587861,0.30111122120045386,-0.3589564500163325,27.978035311656953,54.48541843952321,52.870400000000004,51.2553815604768,6.109348291381205,0.9144225128461038,60.00825712941111,0.6639203279983455,53.40572308286936,53.34399784830911
53.834,54.248,54.209,53.927,154933.0,-0.002438668692221313,0.28521422505928895,-0.28765289375151026,26.096026537737252,54.56255082257559,52.89705,51.23154917742441,6.297140663139392,0.8092012882969488,56.448053046087594,0.6450977118281578,53.509978466295486,53.3871831928788
53.875,54.268,53.93,54.006,118271.0,0.0473008148085583,0.2679629668480549,-0.22066215203949657,24.430254343875287,54.62479237365824,52.9169,51.20900762634176,6.454997831158816,0.8188432763087968,57.213877928394744,0.6261846015185657,53.609182773036395,53.43302147488778
53.843,54.361,54.002,54.333,107183.0,0.1118169250748835,0.2659832616915041,-0.15416633661662058,23.116360648690886,54.791153600944185,52.976350000000004,51.16154639905582,6.8513727387567505,0.8737732279388732,60.32385184310285,0.6180973437112892,53.75394621842912,53.49968655082202
54.1,54.425,54.332,54.264,106868.0,0.15558519465590592,0.2478012250180212,-0.09221603036211527,22.060427333031715,54.9259703576735,53.02815,51.130329642326494,7.157784526420412,0.8255972028656623,59.34365314912189,0.5962596989513123,53.8559569747433,53.55630236187224
54.137,54.589,54.269,54.538,131331.0,0.2099610731634769,0.24174168282047373,-0.03178060965699684,21.455468594672958,55.120004893143616,53.117200000000004,51.11439510685639,7.541078570194256,0.854702548626666,61.985231862658296,0.5855444003012021,53.992365579794644,53.62902070543726
53.99,54.596,54.537,54.016,138544.0,0.20852951275587372,0.19224809793029646,0.016281414825577274,20.487365762308073,55.210035447541884,53.195949999999996,51.18186455245811,7.572326267476708,0.7035787510904368,54.69431694799876,0.5870594811658844,53.99709246383572,53.65768583836783
54.019,54.597,54.019,54.404,171184.0,0.23598308209172814,0.1757613338129207,0.060221748278807455,19.604441195859582,55.322795453183595,53.312599999999996,51.3024045468164,7.541164577167869,0.7714661398401655,58.59296342528089,0.5866118557100183,54.07847397106858,53.7129683688591
54.091,54.975,54.404,54.921,199532.0,0.29604518818572245,0.188658751925532,0.10738643626019047,19.648244678900355,55.439252995709936,53.4802,51.52114700429007,7.326274006865838,0.8677286942096917,63.14402376434938,0.608526940356404,54.24697917685487,53.802452193388056
54.367,55.0,54.92,54.376,140986.0,0.2962528760008425,0.1510931517925216,0.14515972420832088,19.740974833042348,55.23827288904988,53.655899999999995,52.07352711095011,5.8982251310662415,0.727538023743688,56.13922735512744,0.6103263330318779,54.2727833414839,53.84493721610005
54.296,54.686,54.376,54.588,104165.0,0.30995117413517903,0.1318331599414865,0.17811801419369253,19.590164990821787,55.14697324586962,53.8014,52.455826754130385,5.002000861946403,0.7922917806275335,58.08699053383292,0.5941606381459721,54.33582667318712,53.899978903796345
54.251,54.733,54.593,54.642,100948.0,0.32145894419331,0.11467274399969396,0.20678620019361604,19.563451811502905,55.143412464376475,53.9131,52.682787535623525,4.564057582949133,0.7962255610282756,58.59141121673102,0.5859471919547,54.3970613385497,53.95494342944106
54.625,56.19,54.642,55.995,402786.0,0.4347432774959046,0.18236566184183084,0.25237761565407374,21.826472010998913,55.5018894199798,54.07125,52.6406105800202,5.291682437449838,1.1723392257803031,68.7420478683275,0.6575136814135021,54.71664907083976,54.106058730963944
55.986,57.087,55.995,56.7,609494.0,0.5747837861803262,0.25792493642100195,0.31685884975932427,24.66733071967244,56.01055581202436,54.25385,52.49714418797564,6.47587521263231,1.1962321133272615,72.52182919313287,0.6898774839627755,55.11331925667181,54.298202528670316
56.103,57.132,56.696,56.472,456476.0,0.6597638566746085,0.27432400553222736,0.3854398511423811,27.314747451283637,56.344191249589954,54.422000000000004,52.499808750410054,7.064022820146081,1.033245586368503,69.59100560164147,0.7145870134430882,55.38505540533745,54.459224563583625
56.084,56.831,56.475,56.188,300609.0,0.6961697369003303,0.24858390860635937,0.447585828293971,29.695816913082055,56.55850273589464,54.56875,52.57899726410536,7.292645464279979,0.9068972920074784,66.01239381963843,0.7169453420694061,55.54564432426996,54.58728200331817
54.866,56.243,56.179,54.963,543356.0,0.6190385064572297,0.13716214253060693,0.48187636392662275,28.93371435256642,56.51887592196334,54.6699,52.820924078036654,6.764145981475526,0.5792600910910654,53.284304631343474,0.7649063018160617,55.42911545941597,54.61511296603535
53.833,55.313,54.959,54.093,648904.0,0.4821517759795029,0.00022032964230406238,0.4819314463371988,26.972940705914997,56.482188792534835,54.70425,52.92631120746517,6.500185241676225,0.32810150648422204,46.43631184416298,0.816802498378713,55.16189236753278,54.576437931514214
52.508,54.139,54.093,54.032,1000712.0,0.36454363357126596,-0.0939102502127463,0.45845388378401225,26.636618857993547,56.458335591826945,54.7266,52.99486440817305,6.328679624997522,0.2994497533924299,45.99001602508604,0.8758233933438414,54.93591389402623,54.53610919584649
53.716,55.318,54.035,54.735,675346.0,0.32432593073209404,-0.10730236244153457,0.4316282931736286,24.845561582097467,56.45618492075584,54.7701,53.08401507924416,6.156953961215477,0.48959127159969346,51.74586994281957,0.9284078876348971,54.89573111522098,54.55084184800601
50.51,55.199,54.735,52.393,1243456.0,0.1022941016617196,-0.26346735320952724,0.36576145487124684,25.52225564209558,56.64832464179609,54.6793,52.71027535820391,7.202084305380974,-0.08056662965743744,37.4334798382655,1.2004551974267978,54.395184892176786,54.39100171111667
52.321,54.145,52.397,53.702,689990.0,0.03159344809761677,-0.2673344054189041,0.29892785351652085,26.147433496397166,56.65661324767412,54.66805000000001,52.67948675232589,7.275047299744969,0.25709849784010347,46.36318099933311,1.245522287718381,54.256547913741436,54.339964547330254
53.65,54.706,53.697,54.23,443065.0,0.017960816979332606,-0.2247736292297506,0.24273444620908322,26.11831950483701,56.655255452927754,54.67925,52.70324454707225,7.227624566641828,0.3863236942655258,49.49439982822218,1.2318360389164633,54.251238330993154,54.33181902530579
53.0,54.459,54.23,54.301,505880.0,0.01273911662193683,-0.1839962636697171,0.19673538029165394,26.480230083131108,56.654825791375224,54.67765000000001,52.70047420862479,7.232116930318756,0.4047505028022755,49.917792154173505,1.2482276787347084,54.261190664794526,54.3295361345424
52.69,54.309,54.305,52.908,358970.0,-0.10261964139735369,-0.2394840173512061,0.13686437595385242,26.993483149313715,56.72714726538344,54.609849999999994,52.49255273461655,7.7542687459622845,0.09810792092725144,42.406519509447065,1.2749622801519065,53.990552531835625,54.22423716161333
51.404,53.03,52.913,51.428,535986.0,-0.30989365817717385,-0.35740642730482103,0.047512769127647174,28.131577498764884,56.98615333161962,54.45435,51.92254666838038,9.29881022037586,-0.0976668807967824,36.177838914521075,1.3002568005231256,53.478042025468504,54.01710848297531
51.419,52.174,51.43,51.765,304678.0,-0.4418730883245843,-0.3915086859617852,-0.05036440236279912,29.184721977845413,57.128814287728034,54.3418,51.554785712271965,10.257349913797608,0.03771317008557602,38.396651494890115,1.26099220116945,53.135433620374805,53.85028563238455
51.676,53.162,51.763,53.144,333562.0,-0.4302344870061816,-0.303896067714706,-0.12633841929147563,29.03365751445993,57.113891504696134,54.278800000000004,51.44370849530387,10.44640450671765,0.2998653662288697,46.58066994255207,1.277185848978268,53.137146896299846,53.79796817813384
52.11,53.223,53.146,52.461,275501.0,-0.47069729808713134,-0.27548710303652457,-0.19521019505060677,28.82762881398813,57.080799664957276,54.1558,51.23080033504272,10.802165843574564,0.21029056510596975,43.49836015031806,1.26537589837636,53.00191751703988,53.698933498272076
51.636,52.891,52.467,51.822,210470.0,-0.5480092179017007,-0.28223921828087506,-0.2657699996208256,28.939769406056342,57.1216450150273,54.02810000000001,50.93455498497272,11.451615048566534,0.14343496065458963,40.77955622216582,1.2646299303909063,52.765934013631906,53.55990138728896
